DATAFLOW,MEASURE,REGIONTYPE,LGA_2018,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18400,A,2016,6020,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18400,A,2017,6262,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18450,A,2013,5968,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18450,A,2014,6133,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18450,A,2015,6170,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18450,A,2016,6012,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18450,A,2017,6165,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18500,A,2013,59376,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18500,A,2014,65154,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18500,A,2015,59486,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18500,A,2016,63745,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18500,A,2017,59446,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18710,A,2013,8095,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18710,A,2014,7839,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18710,A,2015,7766,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18710,A,2016,8348,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,18710,A,2017,9218,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,19399,A,2013,6927,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,19399,A,2014,8680,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,19399,A,2015,8181,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,19399,A,2016,7795,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20110,A,2013,6896,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20110,A,2014,7163,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20110,A,2015,7049,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20110,A,2016,7005,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20110,A,2017,7374,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20260,A,2013,6991,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20260,A,2014,6856,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20260,A,2015,6860,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20260,A,2016,6333,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20260,A,2017,7256,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20570,A,2013,8179,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20570,A,2014,8141,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20570,A,2015,8012,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20570,A,2016,8469,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20570,A,2017,8496,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20660,A,2013,9050,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20660,A,2014,9686,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20660,A,2015,10181,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20660,A,2016,10310,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20660,A,2017,10392,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20740,A,2013,8083,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20740,A,2014,7859,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20740,A,2015,8331,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20740,A,2016,7923,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20740,A,2017,7812,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20830,A,2013,7742,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20830,A,2014,7759,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20830,A,2015,7564,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20830,A,2016,7360,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20830,A,2017,7666,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20910,A,2013,26681,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20910,A,2014,28897,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20910,A,2015,27570,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20910,A,2016,27426,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,20910,A,2017,27189,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21010,A,2013,7415,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21010,A,2014,7474,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21010,A,2015,7308,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21010,A,2016,6917,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21010,A,2017,7038,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21110,A,2013,24312,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21110,A,2014,25897,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21110,A,2015,25123,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21110,A,2016,25002,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21110,A,2017,24701,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21180,A,2013,3850,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21180,A,2014,3900,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21180,A,2015,3804,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21180,A,2016,3600,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21180,A,2017,3710,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21270,A,2013,6612,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21270,A,2014,7031,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21270,A,2015,6837,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21270,A,2016,7149,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21270,A,2017,6585,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21370,A,2013,7136,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21370,A,2014,7844,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21370,A,2015,7602,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21370,A,2016,7248,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21370,A,2017,7346,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21450,A,2013,7100,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21450,A,2014,6798,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21450,A,2015,6327,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21450,A,2016,6287,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21450,A,2017,6277,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21610,A,2013,5021,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21610,A,2014,4852,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21610,A,2015,4560,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21610,A,2016,4550,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21610,A,2017,4644,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21670,A,2013,5493,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21670,A,2014,5370,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21670,A,2015,5194,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21670,A,2016,4869,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21670,A,2017,4825,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21750,A,2013,7769,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21750,A,2014,8335,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21750,A,2015,7992,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21750,A,2016,8295,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21750,A,2017,8116,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21830,A,2013,7696,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21830,A,2014,7629,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21830,A,2015,8026,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21830,A,2016,7560,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21830,A,2017,7598,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21890,A,2013,6266,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21890,A,2014,6371,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21890,A,2015,6473,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21890,A,2016,6331,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,21890,A,2017,6482,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22110,A,2013,7598,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22110,A,2014,7476,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22110,A,2015,7420,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22110,A,2016,7284,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22110,A,2017,7143,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22170,A,2013,4880,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22170,A,2014,4983,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22170,A,2015,4888,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22170,A,2016,4922,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22170,A,2017,5125,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22250,A,2013,7856,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22250,A,2014,7645,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22250,A,2015,7670,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22250,A,2016,7880,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22250,A,2017,7446,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22310,A,2013,14724,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22310,A,2014,15461,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22310,A,2015,15315,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22310,A,2016,15478,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22310,A,2017,15791,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22410,A,2013,5448,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22410,A,2014,5458,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22410,A,2015,6005,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22410,A,2016,6014,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22410,A,2017,5755,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22490,A,2013,6114,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22490,A,2014,5921,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22490,A,2015,5662,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22490,A,2016,6158,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22490,A,2017,6434,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22620,A,2013,7625,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22620,A,2014,7524,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22620,A,2015,7906,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22620,A,2016,7839,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22620,A,2017,7738,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22670,A,2013,3362,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22670,A,2014,3336,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22670,A,2015,3248,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22670,A,2016,3084,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22670,A,2017,3407,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22750,A,2013,8943,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22750,A,2014,9232,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22750,A,2015,9190,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22750,A,2016,9051,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22750,A,2017,9330,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22830,A,2013,7881,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22830,A,2014,8724,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22830,A,2015,8030,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22830,A,2016,7583,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22830,A,2017,7624,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22910,A,2013,9363,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22910,A,2014,8984,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22910,A,2015,7903,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22910,A,2016,8684,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22910,A,2017,9196,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22980,A,2013,7378,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22980,A,2014,6995,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22980,A,2015,7434,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22980,A,2016,7283,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,22980,A,2017,7580,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23110,A,2013,6704,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23110,A,2014,7053,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23110,A,2015,7296,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23110,A,2016,7391,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23110,A,2017,7672,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23190,A,2013,8496,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23190,A,2014,8816,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23190,A,2015,8812,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23190,A,2016,8672,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23190,A,2017,8545,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23270,A,2013,4543,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23270,A,2014,4640,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23270,A,2015,4668,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23270,A,2016,4599,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23270,A,2017,4839,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23350,A,2013,6555,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23350,A,2014,6852,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23350,A,2015,6907,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23350,A,2016,6820,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23350,A,2017,7210,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23430,A,2013,7122,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23430,A,2014,7273,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23430,A,2015,7326,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23430,A,2016,7166,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23430,A,2017,7395,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23670,A,2013,5023,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23670,A,2014,5022,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23670,A,2015,5068,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23670,A,2016,4912,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23670,A,2017,4963,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23810,A,2013,5463,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23810,A,2014,5236,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23810,A,2015,5332,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23810,A,2016,5198,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23810,A,2017,5063,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23940,A,2013,6591,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23940,A,2014,6049,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23940,A,2015,6276,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23940,A,2016,5920,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,23940,A,2017,5875,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24130,A,2013,9438,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24130,A,2014,10599,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24130,A,2015,10143,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24130,A,2016,9653,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24130,A,2017,11029,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24210,A,2013,14825,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24210,A,2014,15336,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24210,A,2015,15081,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24210,A,2016,15651,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24210,A,2017,15287,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24250,A,2013,9560,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24250,A,2014,9676,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24250,A,2015,9324,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24250,A,2016,9965,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24250,A,2017,13012,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24330,A,2013,4008,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24330,A,2014,4136,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24330,A,2015,4145,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24330,A,2016,4214,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24330,A,2017,4089,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24410,A,2013,5942,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24410,A,2014,6099,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24410,A,2015,5858,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24410,A,2016,5787,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24410,A,2017,5994,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24600,A,2013,13309,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24600,A,2014,14067,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,24600,A,2015,13315,AUD,,,
