DATAFLOW,MEASURE,REGIONTYPE,LGA_2018,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21010,A,2013,2573,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21010,A,2014,2743,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21010,A,2015,2874,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21010,A,2016,2916,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21010,A,2017,2882,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21110,A,2013,78443,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21110,A,2014,81755,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21110,A,2015,84564,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21110,A,2016,86715,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21110,A,2017,87459,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21180,A,2013,28514,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21180,A,2014,31032,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21180,A,2015,32462,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21180,A,2016,33769,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21180,A,2017,34128,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21270,A,2013,1961,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21270,A,2014,2026,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21270,A,2015,2075,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21270,A,2016,1995,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21270,A,2017,1988,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21370,A,2013,7697,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21370,A,2014,8393,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21370,A,2015,8862,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21370,A,2016,9042,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21370,A,2017,9134,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21450,A,2013,19265,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21450,A,2014,21162,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21450,A,2015,22915,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21450,A,2016,24348,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21450,A,2017,25529,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21610,A,2013,54602,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21610,A,2014,60678,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21610,A,2015,64899,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21610,A,2016,68231,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21610,A,2017,70823,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21670,A,2013,1830,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21670,A,2014,1875,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21670,A,2015,1918,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21670,A,2016,1885,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21670,A,2017,1913,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21750,A,2013,4919,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21750,A,2014,5247,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21750,A,2015,5307,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21750,A,2016,5505,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21750,A,2017,5604,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21830,A,2013,3799,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21830,A,2014,4012,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21830,A,2015,4104,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21830,A,2016,4042,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21830,A,2017,4080,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21890,A,2013,35889,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21890,A,2014,38587,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21890,A,2015,40799,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21890,A,2016,43031,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,21890,A,2017,44732,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22110,A,2013,7414,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22110,A,2014,7911,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22110,A,2015,8254,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22110,A,2016,8386,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22110,A,2017,8450,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22170,A,2013,31366,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22170,A,2014,33617,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22170,A,2015,35443,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22170,A,2016,36732,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22170,A,2017,37092,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22250,A,2013,2446,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22250,A,2014,2598,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22250,A,2015,2650,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22250,A,2016,2622,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22250,A,2017,2684,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22310,A,2013,55727,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22310,A,2014,58853,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22310,A,2015,61299,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22310,A,2016,62944,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22310,A,2017,64245,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22410,A,2013,4025,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22410,A,2014,4397,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22410,A,2015,4590,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22410,A,2016,4682,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22410,A,2017,4721,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22490,A,2013,5661,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22490,A,2014,6161,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22490,A,2015,6537,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22490,A,2016,6752,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22490,A,2017,6998,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22620,A,2013,26522,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22620,A,2014,28129,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22620,A,2015,29540,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22620,A,2016,30324,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22620,A,2017,30596,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22670,A,2013,17731,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22670,A,2014,19891,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22670,A,2015,21473,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22670,A,2016,22781,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22670,A,2017,23706,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22750,A,2013,63100,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22750,A,2014,68107,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22750,A,2015,71392,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22750,A,2016,74081,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22750,A,2017,76622,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22830,A,2013,13065,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22830,A,2014,13886,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22830,A,2015,14521,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22830,A,2016,14652,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22830,A,2017,14728,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22910,A,2013,3428,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22910,A,2014,3732,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22910,A,2015,3866,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22910,A,2016,3941,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22910,A,2017,4071,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22980,A,2013,1353,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22980,A,2014,1420,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22980,A,2015,1425,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22980,A,2016,1392,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,22980,A,2017,1392,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23110,A,2013,23661,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23110,A,2014,25848,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23110,A,2015,27108,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23110,A,2016,28327,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23110,A,2017,29312,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23190,A,2013,4673,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23190,A,2014,5015,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23190,A,2015,5166,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23190,A,2016,5271,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23190,A,2017,5234,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23270,A,2013,30810,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23270,A,2014,33476,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23270,A,2015,35627,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23270,A,2016,37424,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23270,A,2017,38718,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23350,A,2013,4150,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23350,A,2014,4555,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23350,A,2015,4829,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23350,A,2016,4961,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23350,A,2017,4981,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23430,A,2013,48809,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23430,A,2014,52403,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23430,A,2015,54681,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23430,A,2016,56330,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23430,A,2017,57631,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23670,A,2013,49454,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23670,A,2014,52517,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23670,A,2015,54440,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23670,A,2016,55793,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23670,A,2017,56444,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23810,A,2013,14944,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23810,A,2014,15791,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23810,A,2015,16260,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23810,A,2016,16312,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23810,A,2017,16114,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23940,A,2013,1872,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23940,A,2014,1954,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23940,A,2015,1993,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23940,A,2016,1868,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,23940,A,2017,1911,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24130,A,2013,14378,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24130,A,2014,15403,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24130,A,2015,16118,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24130,A,2016,16603,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24130,A,2017,17197,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24210,A,2013,47214,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24210,A,2014,49502,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24210,A,2015,51122,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24210,A,2016,51813,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24210,A,2017,52521,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24250,A,2013,2095,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24250,A,2014,2252,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24250,A,2015,2343,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24250,A,2016,2437,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24250,A,2017,2538,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24330,A,2013,18127,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24330,A,2014,20089,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24330,A,2015,21815,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24330,A,2016,23184,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24330,A,2017,24293,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24410,A,2013,35712,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24410,A,2014,37965,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24410,A,2015,39662,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24410,A,2016,40590,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24410,A,2017,41333,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24600,A,2013,31608,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24600,A,2014,34260,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24600,A,2015,37141,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24600,A,2016,39812,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24600,A,2017,41247,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24650,A,2013,21214,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24650,A,2014,23468,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24650,A,2015,25503,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24650,A,2016,26681,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24650,A,2017,26054,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24780,A,2013,12947,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24780,A,2014,13980,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24780,A,2015,14607,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24780,A,2016,15343,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24780,A,2017,15391,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24850,A,2013,7688,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24850,A,2014,8376,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24850,A,2015,8814,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24850,A,2016,9264,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24850,A,2017,9662,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24900,A,2013,5482,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24900,A,2014,5919,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24900,A,2015,6305,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24900,A,2016,6520,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24900,A,2017,6547,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24970,A,2013,59206,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24970,A,2014,62602,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24970,A,2015,64808,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24970,A,2016,66020,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,24970,A,2017,67351,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25060,A,2013,39712,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25060,A,2014,42361,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25060,A,2015,44501,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25060,A,2016,46062,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25060,A,2017,47289,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25150,A,2013,7157,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25150,A,2014,7786,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25150,A,2015,8229,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25150,A,2016,8510,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25150,A,2017,8849,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25250,A,2013,40050,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25250,A,2014,43321,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25250,A,2015,46058,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25250,A,2016,48313,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25250,A,2017,50963,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25340,A,2013,46749,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25340,A,2014,49942,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25340,A,2015,52944,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25340,A,2016,54430,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25340,A,2017,56080,NUM,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),PRIVATE_2,LGA2018,25430,A,2013,3571,NUM,,,
